timestamp,CH1,CH2,CH3,CH4
2026-03-31T00:20:57.036486,0.009474,-0.000298,0.084633,0.175142
2026-03-31T00:20:57.036595,0.007335,-0.000117,0.084669,0.175557
2026-03-31T00:20:57.036750,0.008232,-0.000108,0.085025,0.175047
2026-03-31T00:20:57.036838,0.007926,0.000036,0.084649,0.176543
2026-03-31T00:20:57.051354,0.009716,0.000133,0.085290,0.175200
2026-03-31T00:20:57.051473,0.007041,0.000145,0.085168,0.175788
2026-03-31T00:20:57.051853,0.008325,-0.000334,0.084788,0.175972
2026-03-31T00:20:57.052416,0.007833,0.000228,0.084753,0.176308
2026-03-31T00:20:57.053026,0.007596,-0.000194,0.085347,0.175475
2026-03-31T00:20:57.053360,0.010928,0.000007,0.085001,0.176977
2026-03-31T00:20:57.053475,0.010188,-0.000352,0.084970,0.176305
2026-03-31T00:20:57.053655,0.008581,0.000066,0.084749,0.176418
2026-03-31T00:20:57.053729,0.009341,0.000053,0.085045,0.176024
2026-03-31T00:20:57.053796,0.008657,0.000057,0.085027,0.175889
2026-03-31T00:20:57.053865,0.009052,-0.000287,0.085290,0.175826
2026-03-31T00:20:57.053929,0.008454,-0.000166,0.084778,0.176841
2026-03-31T00:20:57.053992,0.010822,0.000053,0.085393,0.176186
2026-03-31T00:20:57.054053,0.007960,0.000109,0.084993,0.176096
2026-03-31T00:20:57.054118,0.009020,0.000071,0.085247,0.176444
2026-03-31T00:20:57.054181,0.008195,-0.000069,0.085107,0.175867
2026-03-31T00:20:57.054242,0.010531,-0.000183,0.085333,0.176163
2026-03-31T00:20:57.054304,0.008503,0.000409,0.085011,0.176594
2026-03-31T00:20:57.054368,0.007962,-0.000109,0.084618,0.175205
2026-03-31T00:20:57.054435,0.011434,-0.000159,0.085070,0.175844
2026-03-31T00:20:57.054513,0.007982,-0.000099,0.085163,0.175181
2026-03-31T00:20:57.054587,0.008887,0.000284,0.084969,0.176352
2026-03-31T00:20:57.054656,0.008240,-0.000069,0.084770,0.176091
2026-03-31T00:20:57.054732,0.010571,-0.000079,0.084855,0.176199
2026-03-31T00:20:57.054801,0.008721,-0.000280,0.084586,0.175842
2026-03-31T00:20:57.054871,0.008776,0.000098,0.085270,0.176585
2026-03-31T00:20:57.055036,0.011456,-0.000083,0.085196,0.175427
2026-03-31T00:20:57.055117,0.015097,0.000098,0.075313,0.179389
2026-03-31T00:20:57.055175,0.008433,-0.000104,0.074052,0.176366
2026-03-31T00:20:57.055230,0.012425,-0.000469,0.110138,0.178329
2026-03-31T00:20:57.055282,0.004007,0.000094,0.115908,0.178096
2026-03-31T00:20:57.055331,0.004543,0.000073,0.106027,0.185099
2026-03-31T00:20:57.055385,0.004574,0.000133,0.092107,0.178694
2026-03-31T00:20:57.055440,0.008644,-0.000163,0.089639,0.181732
2026-03-31T00:20:57.055494,0.005045,-0.000056,0.084383,0.182989
2026-03-31T00:20:57.055543,0.008737,0.000087,0.093039,0.181175
2026-03-31T00:20:57.055590,0.009868,-0.000198,0.080120,0.172086
2026-03-31T00:20:57.055636,0.013949,-0.000019,0.107800,0.184735
2026-03-31T00:20:57.055690,0.007331,0.000156,0.102606,0.185526
2026-03-31T00:20:57.055738,0.010264,-0.000150,0.112265,0.186791
2026-03-31T00:20:57.055786,0.009239,-0.000405,0.089805,0.185539
2026-03-31T00:20:57.055834,0.011139,-0.000078,0.088837,0.187101
2026-03-31T00:20:57.055880,0.009784,0.000294,0.087539,0.180746
2026-03-31T00:20:57.055934,0.012899,-0.000078,0.085285,0.186219
2026-03-31T00:20:57.055984,0.007185,-0.000002,0.091574,0.192289
2026-03-31T00:20:57.056035,0.009129,0.000163,0.093327,0.188238
2026-03-31T00:20:57.056086,0.004945,-0.000122,0.089132,0.187192
2026-03-31T00:20:57.056136,0.012409,0.000013,0.085079,0.193367
2026-03-31T00:20:57.056189,0.010440,0.000007,0.088201,0.190711
2026-03-31T00:20:57.056247,0.009006,-0.000304,0.088706,0.191839
2026-03-31T00:20:57.056296,0.005829,-0.000160,0.080496,0.188549
2026-03-31T00:20:57.056346,0.008873,-0.000224,0.067911,0.192882
2026-03-31T00:20:57.056393,0.006195,0.000072,0.094942,0.192234
2026-03-31T00:20:57.056442,0.008282,-0.000062,0.089742,0.193113
2026-03-31T00:20:57.056493,0.011134,-0.000216,0.085377,0.193951
2026-03-31T00:20:57.056542,0.007440,0.000165,0.083038,0.193095
2026-03-31T00:20:57.056589,0.009305,-0.000000,0.077050,0.190396
2026-03-31T00:20:57.056635,0.006542,0.000153,0.074315,0.192149
2026-03-31T00:20:57.056684,0.006665,0.000083,0.072669,0.192454
2026-03-31T00:20:57.056731,0.006325,0.000099,0.075204,0.192187
2026-03-31T00:20:57.056777,0.029422,-0.000012,0.103860,0.197468
2026-03-31T00:20:57.056824,0.001167,0.000067,0.090765,0.198587
2026-03-31T00:20:57.056870,0.008389,0.000142,0.091193,0.193282
2026-03-31T00:20:57.056918,0.004757,0.000023,0.081561,0.199981
2026-03-31T00:20:57.056965,0.009967,0.000317,0.075952,0.196709
2026-03-31T00:20:57.057012,0.003068,-0.000005,0.077268,0.198185
2026-03-31T00:20:57.057059,0.003663,-0.000012,0.072952,0.202547
2026-03-31T00:20:57.057105,0.008409,0.000173,0.066167,0.198359
2026-03-31T00:20:57.057157,0.006678,0.000120,0.106444,0.190366
2026-03-31T00:20:57.057279,0.010684,0.000158,0.101233,0.203883
2026-03-31T00:20:57.057364,0.009534,0.000265,0.095230,0.205468
2026-03-31T00:20:57.057424,0.007978,-0.000229,0.088656,0.205738
2026-03-31T00:20:57.057481,0.006514,-0.000262,0.089463,0.206442
2026-03-31T00:20:57.057539,0.009698,0.000048,0.075230,0.204977
2026-03-31T00:20:57.057595,0.009944,-0.000123,0.065840,0.206188
2026-03-31T00:20:57.057652,0.004036,0.000125,0.063720,0.206625
2026-03-31T00:20:57.057709,0.009105,-0.000046,0.110009,0.209776
2026-03-31T00:20:57.057765,0.010048,0.001138,0.104384,0.214955
2026-03-31T00:20:57.057859,0.004474,0.002941,0.094838,0.214801
2026-03-31T00:20:57.057919,0.008555,0.003967,0.089977,0.217456
2026-03-31T00:20:57.057979,0.006737,0.003205,0.087937,0.215941
2026-03-31T00:20:57.058040,0.008981,0.002194,0.077942,0.213956
2026-03-31T00:20:57.058091,0.008462,0.000833,0.079367,0.214767
2026-03-31T00:20:57.058152,0.005264,0.006032,0.102071,0.218711
2026-03-31T00:20:57.058217,0.006469,0.007761,0.094763,0.222127
2026-03-31T00:20:57.058316,0.005832,0.010102,0.091412,0.218142
2026-03-31T00:20:57.058385,0.008026,0.009070,0.091404,0.221494
2026-03-31T00:20:57.058442,0.009336,0.007879,0.090009,0.223195
2026-03-31T00:20:57.058496,0.006182,0.005780,0.085649,0.217630
2026-03-31T00:20:57.058549,0.004290,0.007948,0.081793,0.215081
2026-03-31T00:20:57.058597,0.008738,0.008313,0.085157,0.219479
2026-03-31T00:20:57.058646,0.003723,0.011390,0.097500,0.227060
2026-03-31T00:20:57.061381,0.014671,0.013079,0.095034,0.223973
2026-03-31T00:20:57.064153,0.009515,0.011027,0.088570,0.218620
2026-03-31T00:20:57.064246,0.011432,0.010490,0.089824,0.229236
2026-03-31T00:20:57.066950,0.009245,0.011131,0.089677,0.222290
2026-03-31T00:20:57.069653,0.007056,0.010098,0.089279,0.222815
2026-03-31T00:20:57.072376,0.011344,0.010850,0.090340,0.226448
2026-03-31T00:20:57.075160,0.003518,0.010716,0.090285,0.230881
2026-03-31T00:20:57.075246,0.004445,0.012776,0.100827,0.234976
2026-03-31T00:20:57.077904,0.007262,0.013065,0.093339,0.237385
2026-03-31T00:20:57.080647,0.008075,0.012841,0.089189,0.237887
2026-03-31T00:20:57.083543,0.009741,0.012605,0.089153,0.235337
2026-03-31T00:20:57.083610,0.009959,0.013650,0.085722,0.239198
2026-03-31T00:20:57.086285,0.006765,0.013161,0.084771,0.241143
2026-03-31T00:20:57.089057,0.004490,0.013037,0.085039,0.239384
2026-03-31T00:20:57.091750,0.009920,0.015075,0.076820,0.233276
2026-03-31T00:20:57.094461,0.010106,0.014884,0.111503,0.255618
2026-03-31T00:20:57.094533,0.001842,0.014085,0.105752,0.245691
2026-03-31T00:20:57.097303,0.009782,0.013294,0.093010,0.241952
2026-03-31T00:20:57.099986,0.008131,0.015002,0.088362,0.244775
2026-03-31T00:20:57.102716,0.007105,0.014716,0.085078,0.246505
2026-03-31T00:20:57.105442,0.010526,0.014811,0.084715,0.240685
2026-03-31T00:20:57.105508,0.009472,0.016351,0.078701,0.243426
2026-03-31T00:20:57.108265,0.012334,0.019084,0.118694,0.246049
2026-03-31T00:20:57.110989,0.007289,0.014864,0.114973,0.246675
2026-03-31T00:20:57.120398,0.004970,0.020046,0.104007,0.246043
2026-03-31T00:20:57.120492,0.005075,0.016061,0.103479,0.248817
2026-03-31T00:20:57.120558,0.010716,0.019916,0.093155,0.242094
2026-03-31T00:20:57.120629,0.010232,0.020230,0.088680,0.249696
2026-03-31T00:20:57.124499,0.007364,0.023011,0.089338,0.255273
2026-03-31T00:20:57.124971,0.008506,0.020852,0.079015,0.243411
2026-03-31T00:20:57.129573,0.009316,0.027156,0.122332,0.263978
2026-03-31T00:20:57.130849,0.008033,0.023273,0.114100,0.257189
2026-03-31T00:20:57.130954,0.010306,0.020141,0.102553,0.251959
2026-03-31T00:20:57.135008,0.005209,0.021086,0.100756,0.259276
2026-03-31T00:20:57.136185,0.011459,0.018067,0.102811,0.257570
2026-03-31T00:20:57.136260,0.004682,0.022768,0.092216,0.258296
2026-03-31T00:20:57.139075,0.006860,0.021122,0.088742,0.254531
2026-03-31T00:20:57.143933,0.011252,0.022419,0.090517,0.255740
2026-03-31T00:20:57.144125,0.005023,0.022309,0.118785,0.270125
2026-03-31T00:20:57.144223,0.007974,0.019946,0.114533,0.261268
2026-03-31T00:20:57.146949,0.007488,0.020977,0.107570,0.259304
2026-03-31T00:20:57.149673,0.009297,0.023129,0.101590,0.257074
2026-03-31T00:20:57.152369,0.009593,0.023146,0.103044,0.258393
2026-03-31T00:20:57.152425,0.012334,0.023295,0.094536,0.261449
2026-03-31T00:20:57.155211,0.002991,0.023178,0.090393,0.265839
2026-03-31T00:20:57.157968,0.006253,0.024048,0.089891,0.263504
2026-03-31T00:20:57.160669,0.013272,0.017011,0.108723,0.268975
2026-03-31T00:20:57.163452,0.007981,0.022001,0.103267,0.271670
2026-03-31T00:20:57.163513,0.009164,0.027980,0.102726,0.271188
2026-03-31T00:20:57.166306,0.006281,0.023375,0.095218,0.267038
2026-03-31T00:20:57.169037,0.003673,0.023195,0.098707,0.267250
2026-03-31T00:20:57.171885,0.009588,0.025970,0.097490,0.268033
2026-03-31T00:20:57.174470,0.009837,0.023407,0.089889,0.270606
2026-03-31T00:20:57.174524,0.007147,0.026814,0.094677,0.270065
2026-03-31T00:20:57.177232,0.007047,0.026842,0.107628,0.275006
2026-03-31T00:20:57.180219,0.001265,0.024288,0.100860,0.273528
2026-03-31T00:20:57.182797,0.010241,0.026784,0.095483,0.280798
2026-03-31T00:20:57.182866,0.005014,0.027158,0.093980,0.272450
2026-03-31T00:20:57.185532,0.006109,0.026985,0.090518,0.276157
2026-03-31T00:20:57.188389,0.004934,0.025847,0.093033,0.272073
2026-03-31T00:20:57.191108,0.010221,0.025994,0.089043,0.278303
2026-03-31T00:20:57.193754,0.004253,0.027147,0.114660,0.283558
2026-03-31T00:20:57.193807,0.008842,0.008343,0.108136,0.285139
2026-03-31T00:20:57.199092,0.009499,0.027019,0.099568,0.284737
2026-03-31T00:20:57.199313,0.006390,0.028836,0.094046,0.282394
2026-03-31T00:20:57.202065,0.011199,0.026877,0.093521,0.286135
2026-03-31T00:20:57.202562,0.011257,0.026720,0.088762,0.283313
2026-03-31T00:20:57.204946,0.010332,0.026860,0.089345,0.280631
2026-03-31T00:20:57.207620,0.008421,0.027297,0.081220,0.287434
2026-03-31T00:20:57.210403,0.010314,0.027323,0.121555,0.286747
2026-03-31T00:20:57.213151,0.014517,0.037793,0.114063,0.288727
2026-03-31T00:20:57.213220,0.008493,0.029784,0.107536,0.291901
2026-03-31T00:20:57.215972,0.013327,0.028136,0.107522,0.289027
2026-03-31T00:20:57.218606,0.014214,0.031160,0.090959,0.291281
2026-03-31T00:20:57.221620,0.006009,0.031252,0.089721,0.286577
2026-03-31T00:20:57.221686,0.014650,0.030062,0.087528,0.294984
2026-03-31T00:20:57.224288,0.012231,0.027230,0.082239,0.289846
2026-03-31T00:20:57.226948,0.012002,0.026097,0.121632,0.296400
2026-03-31T00:20:57.229821,0.011997,0.027187,0.114095,0.295884
2026-03-31T00:20:57.232418,0.013540,0.028153,0.112158,0.297909
2026-03-31T00:20:57.232477,0.014931,0.028029,0.104999,0.295834
