timestamp,CH1,CH2,CH3,CH4
2026-03-31T00:05:19.720081,0.000012,0.000000,0.000000,0.081343
2026-03-31T00:05:19.730593,0.001002,0.000000,0.000000,0.083081
2026-03-31T00:05:19.749264,0.001005,0.000000,0.000000,0.081924
2026-03-31T00:05:19.749340,0.005021,0.000000,0.000000,0.087152
2026-03-31T00:05:19.749393,0.000008,0.000000,0.000000,0.081189
2026-03-31T00:05:19.749445,0.010044,0.000000,0.000000,0.081706
2026-03-31T00:05:19.749632,-0.000013,0.000000,0.000000,0.081296
2026-03-31T00:05:19.764136,0.007987,0.000000,0.000000,0.083148
2026-03-31T00:05:19.764233,0.000007,0.000000,0.000000,0.085445
2026-03-31T00:05:19.764288,0.000002,0.000000,0.000000,0.084673
2026-03-31T00:05:19.764339,0.012977,0.000000,0.000000,0.080749
2026-03-31T00:05:19.764396,-0.000011,0.000000,0.000000,0.090343
2026-03-31T00:05:19.764459,0.001006,0.000000,0.000000,0.078635
2026-03-31T00:05:19.764525,0.001001,0.000000,0.000000,0.080658
2026-03-31T00:05:19.764574,0.001989,0.000000,0.000000,0.087023
2026-03-31T00:05:19.764622,0.001998,0.000000,0.000000,0.085115
2026-03-31T00:05:19.764675,0.007991,0.000000,0.000000,0.076853
2026-03-31T00:05:19.764868,0.002999,0.000000,0.000000,0.084988
2026-03-31T00:05:19.765152,0.000003,0.000000,0.000000,0.082666
2026-03-31T00:05:19.765445,0.006003,0.000000,0.000000,0.094397
2026-03-31T00:05:19.765647,0.005007,0.000000,0.000000,0.085395
2026-03-31T00:05:19.765904,0.001997,0.000000,0.000000,0.080629
2026-03-31T00:05:19.765980,-0.000003,0.000000,0.000000,0.076845
2026-03-31T00:05:19.766041,0.008963,0.000000,0.000000,0.081187
2026-03-31T00:05:19.766313,0.001003,0.000000,0.000000,0.078975
2026-03-31T00:05:19.766419,0.010023,0.000000,0.000000,0.079945
2026-03-31T00:05:19.766640,-0.000002,0.000000,0.000000,0.081279
2026-03-31T00:05:19.766711,0.002006,0.000000,0.000000,0.078670
2026-03-31T00:05:19.766949,0.002006,0.000000,0.000000,0.077750
2026-03-31T00:05:19.767054,0.012990,0.000000,0.000000,0.081319
2026-03-31T00:05:19.767159,0.001010,0.000000,0.000000,0.081101
2026-03-31T00:05:19.767249,0.003015,0.000000,0.000000,0.083248
2026-03-31T00:05:19.767310,0.001999,0.000000,0.000000,0.082795
2026-03-31T00:05:19.767368,0.003006,0.000000,0.000000,0.090326
2026-03-31T00:05:19.767425,-0.000001,0.000000,0.000000,0.080731
2026-03-31T00:05:19.767481,-0.000003,0.000000,0.000000,0.089400
2026-03-31T00:05:19.767537,0.005997,0.000000,0.000000,0.081182
2026-03-31T00:05:19.767592,0.004023,0.000000,0.000000,0.089939
2026-03-31T00:05:19.767647,0.000001,0.000000,0.000000,0.077859
2026-03-31T00:05:19.767703,-0.000008,0.000000,0.000000,0.080829
2026-03-31T00:05:19.767758,-0.000001,0.000000,0.000000,0.069220
2026-03-31T00:05:19.767812,-0.000023,0.000000,0.000000,0.078828
2026-03-31T00:05:19.767861,0.007006,0.000000,0.000000,0.085345
2026-03-31T00:05:19.767910,-0.000008,0.000000,0.000000,0.080678
2026-03-31T00:05:19.767958,0.005971,0.000000,0.000000,0.080979
2026-03-31T00:05:19.768004,-0.000008,0.000000,0.000000,0.081258
2026-03-31T00:05:19.768054,0.002020,0.000000,0.000000,0.084251
2026-03-31T00:05:19.768103,0.000993,0.000000,0.000000,0.085894
2026-03-31T00:05:19.768152,0.002989,0.000000,0.000000,0.081148
2026-03-31T00:05:19.768202,0.004998,0.000000,0.000000,0.081853
2026-03-31T00:05:19.768252,0.000002,0.000000,0.000000,0.078993
2026-03-31T00:05:19.768301,0.003006,0.000000,0.000000,0.080904
2026-03-31T00:05:19.768354,0.014987,0.000000,0.000000,0.080380
2026-03-31T00:05:19.768476,0.003995,0.000000,0.000000,0.084977
2026-03-31T00:05:19.768583,-0.000017,0.000000,0.000000,0.079025
2026-03-31T00:05:19.768706,0.001997,0.000000,0.000000,0.076635
2026-03-31T00:05:19.768774,0.006005,0.000000,0.000000,0.081302
2026-03-31T00:05:19.768845,0.000001,0.000000,0.000000,0.084831
2026-03-31T00:05:19.768899,0.005976,0.000000,0.000000,0.081329
2026-03-31T00:05:19.768949,0.000009,0.000000,0.000000,0.080958
2026-03-31T00:05:19.768999,0.000012,0.000000,0.000000,0.079666
2026-03-31T00:05:19.769049,0.000007,0.000000,0.000000,0.075194
2026-03-31T00:05:19.769097,0.004021,0.000000,0.000000,0.076774
2026-03-31T00:05:19.769558,0.000012,0.000000,0.000000,0.081138
2026-03-31T00:05:19.772353,0.008986,0.000000,0.000000,0.080912
2026-03-31T00:05:19.772421,0.003010,0.000000,0.000000,0.081137
2026-03-31T00:05:19.775071,-0.000007,0.000000,0.000000,0.085807
2026-03-31T00:05:19.777868,0.005959,0.000000,0.000000,0.085280
2026-03-31T00:05:19.780564,0.001003,0.000000,0.000000,0.081056
2026-03-31T00:05:19.783338,0.000027,0.000000,0.000000,0.080859
2026-03-31T00:05:19.783422,0.006970,0.000000,0.000000,0.079853
2026-03-31T00:05:19.786087,0.000006,0.000000,0.000000,0.081213
2026-03-31T00:05:19.788853,0.006985,0.000000,0.000000,0.080902
2026-03-31T00:05:19.791682,-0.000001,0.000000,0.000000,0.080605
2026-03-31T00:05:19.791746,-0.000011,0.000000,0.000000,0.078982
2026-03-31T00:05:19.794393,0.000995,0.000000,0.000000,0.076781
2026-03-31T00:05:19.797188,0.002022,0.000000,0.000000,0.079232
2026-03-31T00:05:19.799887,0.008020,0.000000,0.000000,0.088706
2026-03-31T00:05:19.802607,0.002005,0.000000,0.000000,0.061776
2026-03-31T00:05:19.802674,0.000002,0.000000,0.000000,0.076811
2026-03-31T00:05:19.805413,0.001015,0.000000,0.000000,0.075869
2026-03-31T00:05:19.808185,0.001010,0.000000,0.000000,0.081655
2026-03-31T00:05:19.810899,0.004011,0.000000,0.000000,0.078105
2026-03-31T00:05:19.810966,-0.000002,0.000000,0.000000,0.082218
2026-03-31T00:05:19.813690,-0.000008,0.000000,0.000000,0.086869
2026-03-31T00:05:19.816425,0.001994,0.000000,0.000000,0.080115
2026-03-31T00:05:19.819162,0.002017,0.000000,0.000000,0.079080
2026-03-31T00:05:19.821917,0.000996,0.000000,0.000000,0.078814
2026-03-31T00:05:19.821977,0.006026,0.000000,0.000000,0.081214
2026-03-31T00:05:19.824731,0.001995,0.000000,0.000000,0.077627
2026-03-31T00:05:19.833316,-0.000000,0.000000,0.000000,0.084981
2026-03-31T00:05:19.833400,0.001997,0.000000,0.000000,0.081155
2026-03-31T00:05:19.833453,0.000019,0.000000,0.000000,0.077977
2026-03-31T00:05:19.833505,-0.000007,0.000000,0.000000,0.088949
2026-03-31T00:05:19.837253,0.001996,0.000000,0.000000,0.084737
2026-03-31T00:05:19.844103,0.000008,0.000000,0.000000,0.081756
2026-03-31T00:05:19.844201,0.001995,0.000000,0.000000,0.099024
2026-03-31T00:05:19.849575,0.007005,0.000000,0.000000,0.085888
2026-03-31T00:05:19.852393,0.005988,0.000000,0.000000,0.080669
2026-03-31T00:05:19.852675,0.003002,0.000000,0.000000,0.076290
2026-03-31T00:05:19.852878,-0.000005,0.000000,0.000000,0.080384
2026-03-31T00:05:19.852961,0.000986,0.000000,0.000000,0.080316
2026-03-31T00:05:19.853058,0.004001,0.000000,0.000000,0.077163
2026-03-31T00:05:19.855916,0.000007,0.000000,0.000000,0.079852
2026-03-31T00:05:19.859223,0.000996,0.000000,0.000000,0.083796
2026-03-31T00:05:19.860680,0.000004,0.000000,0.000000,0.074621
2026-03-31T00:05:19.860743,0.006991,0.000000,0.000000,0.080100
2026-03-31T00:05:19.863361,0.002983,0.000000,0.000000,0.078852
2026-03-31T00:05:19.866083,0.002008,0.000000,0.000000,0.081148
2026-03-31T00:05:19.868900,0.000002,0.000000,0.000000,0.082149
2026-03-31T00:05:19.871631,-0.000000,0.000000,0.000000,0.081411
2026-03-31T00:05:19.871700,0.002013,0.000000,0.000000,0.077077
2026-03-31T00:05:19.874446,0.008036,0.000000,0.000000,0.081215
2026-03-31T00:05:19.877175,0.002004,0.000000,0.000000,0.102154
2026-03-31T00:05:19.879897,0.006002,0.000000,0.000000,0.081372
2026-03-31T00:05:19.879958,0.016974,0.000000,0.000000,0.082005
2026-03-31T00:05:19.882855,0.000005,0.000000,0.000000,0.090030
2026-03-31T00:05:19.885542,0.001998,0.000000,0.000000,0.078767
2026-03-31T00:05:19.888225,0.005979,0.000000,0.000000,0.080353
2026-03-31T00:05:19.891090,-0.000012,0.000000,0.000000,0.080915
2026-03-31T00:05:19.891196,0.000011,0.000000,0.000000,0.078644
2026-03-31T00:05:19.893826,0.002014,0.000000,0.000000,0.076658
2026-03-31T00:05:19.896484,0.001994,0.000000,0.000000,0.077887
2026-03-31T00:05:19.899343,0.004016,0.000000,0.000000,0.081264
2026-03-31T00:05:19.899441,0.000023,0.000000,0.000000,0.079926
2026-03-31T00:05:19.902086,0.002003,0.000000,0.000000,0.099896
2026-03-31T00:05:19.904768,-0.000007,0.000000,0.000000,0.090368
2026-03-31T00:05:19.907631,-0.000002,0.000000,0.000000,0.088679
2026-03-31T00:05:19.913404,-0.000002,0.000000,0.000000,0.076680
2026-03-31T00:05:19.913585,0.001011,0.000000,0.000000,0.077246
2026-03-31T00:05:19.913723,-0.000008,0.000000,0.000000,0.081086
2026-03-31T00:05:19.916563,0.002030,0.000000,0.000000,0.082253
2026-03-31T00:05:19.918565,0.001011,0.000000,0.000000,0.082319
2026-03-31T00:05:19.921351,0.002000,0.000000,0.000000,0.082098
2026-03-31T00:05:19.921455,0.002009,0.000000,0.000000,0.084655
2026-03-31T00:05:19.924180,0.005999,0.000000,0.000000,0.081849
2026-03-31T00:05:19.926892,0.002004,0.000000,0.000000,0.085180
2026-03-31T00:05:19.929628,0.001987,0.000000,0.000000,0.079924
2026-03-31T00:05:19.929693,0.000016,0.000000,0.000000,0.072320
2026-03-31T00:05:19.932383,0.004007,0.000000,0.000000,0.085000
2026-03-31T00:05:19.935278,0.005976,0.000000,0.000000,0.084915
