timestamp,CH1,CH2,CH3,CH4
2026-03-30T23:59:41.893667,0.007997,0.000302,0.000094,0.127191
2026-03-30T23:59:41.893764,0.009254,-0.000466,0.000160,0.128693
2026-03-30T23:59:41.893842,0.006053,-0.000025,0.000056,0.131759
2026-03-30T23:59:41.894009,0.009989,-0.000279,-0.000093,0.124707
2026-03-30T23:59:41.907915,0.007990,0.000123,0.000052,0.130332
2026-03-30T23:59:41.908016,0.007853,0.000827,0.000214,0.129130
2026-03-30T23:59:41.908078,0.001061,0.000315,-0.000001,0.124008
2026-03-30T23:59:41.908297,0.008117,-0.000599,-0.000133,0.127579
2026-03-30T23:59:41.908665,0.010044,-0.000569,-0.000061,0.129624
2026-03-30T23:59:41.909030,0.005007,0.000687,-0.000007,0.132478
2026-03-30T23:59:41.909320,0.002022,-0.000943,-0.000025,0.124003
2026-03-30T23:59:41.909417,0.006032,0.000471,-0.000066,0.124755
2026-03-30T23:59:41.909476,0.001876,0.000012,-0.000005,0.122678
2026-03-30T23:59:41.909546,0.006053,0.000735,0.000018,0.125438
2026-03-30T23:59:41.909615,0.008016,0.000057,0.000066,0.120097
2026-03-30T23:59:41.909673,0.009044,-0.001051,-0.000075,0.116656
2026-03-30T23:59:41.909731,0.010214,-0.000816,-0.000160,0.119610
2026-03-30T23:59:41.909814,0.011116,-0.000650,0.000012,0.117630
2026-03-30T23:59:41.909892,0.008014,-0.000336,-0.000357,0.115421
2026-03-30T23:59:41.909967,0.010077,0.000370,0.000144,0.116698
2026-03-30T23:59:41.910024,0.007907,0.001214,-0.000240,0.115652
2026-03-30T23:59:41.910088,0.008000,0.000943,-0.000001,0.115564
2026-03-30T23:59:41.910147,0.004067,0.000495,-0.000015,0.116262
2026-03-30T23:59:41.910214,0.003965,0.001217,0.000111,0.115928
2026-03-30T23:59:41.910268,-0.000025,-0.000297,-0.000117,0.104473
2026-03-30T23:59:41.910316,0.001013,0.000415,-0.000203,0.117522
2026-03-30T23:59:41.910364,0.006962,-0.000265,0.000032,0.113209
2026-03-30T23:59:41.910416,0.001818,0.000520,-0.000117,0.112057
2026-03-30T23:59:41.910467,0.001925,-0.000283,-0.000170,0.116265
