timestamp,CH1,CH2,CH3,CH4
2026-03-31T00:10:12.379667,0.474217,0.221758,0.448209,0.321341
2026-03-31T00:10:12.382972,0.473788,0.224224,0.444214,0.321798
2026-03-31T00:10:12.383124,0.474682,0.222568,0.439102,0.324936
2026-03-31T00:10:12.383219,0.472452,0.219690,0.515036,0.329895
2026-03-31T00:10:12.383404,0.458057,0.228807,0.495024,0.317460
2026-03-31T00:10:12.402148,0.475731,0.223107,0.480785,0.321649
2026-03-31T00:10:12.402245,0.480389,0.222489,0.461940,0.324643
2026-03-31T00:10:12.402300,0.475871,0.225199,0.457887,0.329721
2026-03-31T00:10:12.402365,0.475916,0.228004,0.444271,0.327959
2026-03-31T00:10:12.402480,0.477814,0.222323,0.442724,0.333109
2026-03-31T00:10:12.402553,0.477917,0.245808,0.433661,0.331811
2026-03-31T00:10:12.420592,0.473746,0.218910,0.451524,0.334523
2026-03-31T00:10:12.420751,0.476689,0.220223,0.432265,0.335116
2026-03-31T00:10:12.420851,0.476341,0.223877,0.407863,0.331044
2026-03-31T00:10:12.420919,0.469347,0.220711,0.396776,0.330797
2026-03-31T00:10:12.420994,0.477310,0.219136,0.378047,0.333949
2026-03-31T00:10:12.421057,0.478991,0.220892,0.362150,0.333039
2026-03-31T00:10:12.421110,0.474983,0.226004,0.353867,0.331570
2026-03-31T00:10:12.421237,0.474212,0.221251,0.338744,0.335948
2026-03-31T00:10:12.421343,0.474000,0.219101,0.373304,0.336319
2026-03-31T00:10:12.421421,0.475357,0.222876,0.356484,0.335667
2026-03-31T00:10:12.421493,0.476962,0.221096,0.348701,0.337114
2026-03-31T00:10:12.421629,0.477179,0.218765,0.333616,0.339618
2026-03-31T00:10:12.421711,0.475520,0.220156,0.327630,0.338148
2026-03-31T00:10:12.421789,0.475901,0.219212,0.313526,0.339218
2026-03-31T00:10:12.421863,0.473645,0.216816,0.303756,0.337733
2026-03-31T00:10:12.421917,0.476443,0.219688,0.293078,0.340636
2026-03-31T00:10:12.421973,0.504814,0.219662,0.329696,0.353882
2026-03-31T00:10:12.422028,0.478183,0.218868,0.321076,0.351677
2026-03-31T00:10:12.422081,0.476511,0.225980,0.312691,0.347396
2026-03-31T00:10:12.422130,0.481020,0.218270,0.305224,0.348387
2026-03-31T00:10:12.422196,0.476545,0.217812,0.297311,0.346281
2026-03-31T00:10:12.422254,0.475535,0.222414,0.294397,0.350274
2026-03-31T00:10:12.422312,0.485263,0.219414,0.292025,0.349961
2026-03-31T00:10:12.422364,0.477947,0.219553,0.276523,0.347712
2026-03-31T00:10:12.422414,0.479817,0.217971,0.310112,0.352932
2026-03-31T00:10:12.422463,0.477526,0.217770,0.297815,0.347695
2026-03-31T00:10:12.422513,0.476724,0.214213,0.295293,0.346121
2026-03-31T00:10:12.422562,0.477714,0.216122,0.294456,0.345703
2026-03-31T00:10:12.422614,0.477966,0.218574,0.280913,0.347913
2026-03-31T00:10:12.422665,0.479536,0.211781,0.275138,0.348251
2026-03-31T00:10:12.422733,0.473072,0.214049,0.271580,0.348179
2026-03-31T00:10:12.422791,0.464576,0.207884,0.303482,0.345601
2026-03-31T00:10:12.422848,0.467033,0.207137,0.291482,0.347818
2026-03-31T00:10:12.422917,0.467409,0.211478,0.281582,0.348314
2026-03-31T00:10:12.422970,0.477230,0.204456,0.277144,0.345465
2026-03-31T00:10:12.423019,0.471627,0.204481,0.286243,0.349194
2026-03-31T00:10:12.423075,0.467583,0.204513,0.267035,0.347967
2026-03-31T00:10:12.423128,0.468472,0.204046,0.261886,0.343517
2026-03-31T00:10:12.423179,0.469234,0.205479,0.267145,0.346818
2026-03-31T00:10:12.423230,0.463670,0.193996,0.295620,0.352107
2026-03-31T00:10:12.423278,0.466447,0.196734,0.281318,0.360271
2026-03-31T00:10:12.423327,0.458399,0.218647,0.269737,0.352191
2026-03-31T00:10:12.423375,0.463352,0.196821,0.256313,0.351914
2026-03-31T00:10:12.423423,0.462890,0.196096,0.254588,0.350315
2026-03-31T00:10:12.423474,0.460033,0.194767,0.251193,0.349578
2026-03-31T00:10:12.423522,0.458631,0.193702,0.246151,0.351951
2026-03-31T00:10:12.423571,0.466149,0.195985,0.236947,0.351095
2026-03-31T00:10:12.423627,0.455943,0.193616,0.300242,0.348114
2026-03-31T00:10:12.423679,0.456392,0.188602,0.295212,0.348403
2026-03-31T00:10:12.423727,0.452131,0.189061,0.278136,0.349653
2026-03-31T00:10:12.423775,0.463905,0.189812,0.261232,0.347861
2026-03-31T00:10:12.423831,0.453138,0.191873,0.267107,0.347642
2026-03-31T00:10:12.423879,0.453286,0.188325,0.258537,0.349204
2026-03-31T00:10:12.425921,0.456093,0.189439,0.248162,0.347641
2026-03-31T00:10:12.428809,0.452994,0.188093,0.246496,0.347326
2026-03-31T00:10:12.431401,0.441807,0.180185,0.301679,0.346781
2026-03-31T00:10:12.431467,0.443124,0.179360,0.290243,0.371443
2026-03-31T00:10:12.434247,0.447428,0.175113,0.277501,0.348870
2026-03-31T00:10:12.437042,0.445230,0.169431,0.271707,0.347599
2026-03-31T00:10:12.439772,0.441735,0.167691,0.262085,0.349169
2026-03-31T00:10:12.439846,0.447535,0.150040,0.256027,0.348403
2026-03-31T00:10:12.442469,0.441746,0.168435,0.244064,0.346035
2026-03-31T00:10:12.445280,0.438232,0.166153,0.238245,0.346431
2026-03-31T00:10:12.448001,0.438391,0.151893,0.278812,0.349605
2026-03-31T00:10:12.450744,0.429646,0.152666,0.264305,0.352751
2026-03-31T00:10:12.450821,0.429530,0.151099,0.259288,0.355492
2026-03-31T00:10:12.453516,0.431115,0.149191,0.253081,0.352560
2026-03-31T00:10:12.456276,0.425384,0.146347,0.243453,0.349944
2026-03-31T00:10:12.459014,0.429084,0.148761,0.240317,0.350289
2026-03-31T00:10:12.461776,0.425018,0.152413,0.234814,0.346304
2026-03-31T00:10:12.461842,0.425151,0.122894,0.263476,0.349733
2026-03-31T00:10:12.464574,0.399629,0.136076,0.249622,0.348641
2026-03-31T00:10:12.467239,0.419689,0.127338,0.244242,0.349771
2026-03-31T00:10:12.470004,0.420265,0.127109,0.241982,0.349630
2026-03-31T00:10:12.470067,0.409675,0.117872,0.235406,0.364539
2026-03-31T00:10:12.472798,0.422713,0.127624,0.228851,0.323640
2026-03-31T00:10:12.475567,0.410000,0.125849,0.227043,0.347111
2026-03-31T00:10:12.478326,0.409013,0.102625,0.219688,0.344509
2026-03-31T00:10:12.485402,0.406134,0.114477,0.249081,0.339137
2026-03-31T00:10:12.485528,0.398888,0.113503,0.237446,0.334361
2026-03-31T00:10:12.485596,0.398492,0.115563,0.222269,0.335513
2026-03-31T00:10:12.489750,0.398814,0.114645,0.219300,0.349877
2026-03-31T00:10:12.489852,0.395786,0.111417,0.216014,0.334046
2026-03-31T00:10:12.489932,0.394178,0.109521,0.212087,0.330660
2026-03-31T00:10:12.494263,0.396084,0.105255,0.206447,0.332346
2026-03-31T00:10:12.495510,0.389920,0.105722,0.207511,0.333611
2026-03-31T00:10:12.499620,0.373018,0.097631,0.259724,0.332920
2026-03-31T00:10:12.502864,0.374432,0.096172,0.244158,0.330531
2026-03-31T00:10:12.503138,0.375417,0.099089,0.240086,0.331465
2026-03-31T00:10:12.503513,0.367569,0.094012,0.233752,0.333568
2026-03-31T00:10:12.508855,0.369833,0.095367,0.219153,0.335545
2026-03-31T00:10:12.508920,0.364582,0.096592,0.216958,0.340659
2026-03-31T00:10:12.508978,0.361765,0.094090,0.210353,0.338707
2026-03-31T00:10:12.511465,0.362129,0.094229,0.207458,0.335825
2026-03-31T00:10:12.514271,0.349013,0.088700,0.253524,0.340135
2026-03-31T00:10:12.516900,0.345303,0.087938,0.241157,0.347322
2026-03-31T00:10:12.519705,0.346454,0.087514,0.229196,0.337668
2026-03-31T00:10:12.519759,0.338454,0.082636,0.222319,0.336948
2026-03-31T00:10:12.522597,0.339033,0.089194,0.215283,0.336619
2026-03-31T00:10:12.525259,0.340642,0.086320,0.207191,0.334197
2026-03-31T00:10:12.528016,0.337673,0.089284,0.201579,0.332214
2026-03-31T00:10:12.530914,0.323740,0.079115,0.257681,0.327746
2026-03-31T00:10:12.531011,0.326557,0.081148,0.245175,0.334358
2026-03-31T00:10:12.533563,0.319320,0.082149,0.233290,0.333163
2026-03-31T00:10:12.536322,0.300372,0.078232,0.231858,0.334649
2026-03-31T00:10:12.539262,0.318507,0.076971,0.222145,0.330783
2026-03-31T00:10:12.539338,0.316495,0.077717,0.215294,0.324707
2026-03-31T00:10:12.541949,0.309915,0.077291,0.209603,0.322026
2026-03-31T00:10:12.544694,0.313785,0.081276,0.201455,0.319574
2026-03-31T00:10:12.547522,0.287366,0.074919,0.256645,0.321882
2026-03-31T00:10:12.550135,0.284986,0.078063,0.245417,0.315463
2026-03-31T00:10:12.550240,0.290307,0.072767,0.244380,0.322512
2026-03-31T00:10:12.552881,0.283688,0.072877,0.230752,0.322446
